ds,y,nhits_h1,nhits_h2,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj
2021-01-28,0.7142704129219055,0.707172,0.70786774,0.0065825323737298,-0.00085216004554,39.68072039289786,0.6764892935752869,0.7305775880813599,5,-0.015695844799481936,-0.020836182154799314,0.717442512512207,2021-01-29,2021-01-27
2021-01-29,0.717442512512207,0.7160557,0.7167546,0.0064978941438181,-0.0008639309194482,47.779077557878615,0.6797495484352112,0.7305775880813599,1,0.0032147296487249717,-0.019833125906013445,0.7163375020027161,2021-02-01,2021-01-28
2021-02-01,0.7163375020027161,0.7167546,0.7174855,0.0063511974717812,-0.0009210562572424,49.026200063290446,0.6825193166732788,0.7305775880813599,2,-0.0026549381584333254,-0.017054060519955155,0.7165479063987732,2021-02-02,2021-01-29
2021-02-02,0.7165479063987732,0.7174855,0.7168769,0.0062017556649921,-0.000917568309992,43.52793688481187,0.6828222870826721,0.7305775880813599,3,-0.0032232896853065453,-0.021562980619232078,0.7196678519248962,2021-02-03,2021-02-01
2021-02-03,0.7196678519248962,0.7168769,0.7152825,0.0061333172425693,-0.000688500532423,50.65585912693782,0.6839009523391724,0.7305775880813599,4,-0.006477983976974251,-0.0245314184492475,0.7219695448875427,2021-02-04,2021-02-02
2021-02-04,0.7219695448875427,0.7152825,0.71382004,0.0060333322917467,-0.0003807015338655,50.20594545884995,0.6839009523391724,0.7305775880813599,5,0.011099516193104106,0.0019599522214916905,0.7160297632217407,2021-02-05,2021-02-03
2021-02-05,0.7160297632217407,0.7174757,0.7149568,0.0061710359146527,-0.0005647746247844,54.24554834147596,0.6871482729911804,0.7305775880813599,1,-0.003499212095570062,-0.0047446163014563765,0.7211625576019287,2021-02-08,2021-02-04
2021-02-08,0.7211625576019287,0.7149568,0.72016096,0.0062310568730406,-0.0003395810253383,59.78239436791152,0.6893000602722168,0.7305775880813599,2,0.020264386695531118,0.018329375257908852,0.7226702570915222,2021-02-09,2021-02-05
2021-02-09,0.7226702570915222,0.72016096,0.72392654,0.0061035655917893,-0.0001002431269707,59.95338667726759,0.6893000602722168,0.7305775880813599,3,0.010932047306130873,0.03284667697582702,0.7243799567222595,2021-02-10,2021-02-08
2021-02-10,0.7243799567222595,0.72392654,0.72516704,0.0059862643952827,0.0001485333072828,56.36085804623054,0.6906601786613464,0.7305775880813599,4,0.014705183351721931,0.054959018817618895,0.7218199968338013,2021-02-11,2021-02-09
2021-02-11,0.7218199968338013,0.72516704,0.7233772,0.0059026467583148,0.0001173661279433,50.24572774857947,0.6906601786613464,0.7305775880813599,5,0.013831859146124684,0.057845470250245355,0.7231180667877197,2021-02-12,2021-02-10
2021-02-12,0.7231180667877197,0.72133166,0.72008306,0.005783761345161,0.0001583125003879,55.547059863985375,0.6931111812591553,0.7305775880813599,1,0.000528153994474969,0.06211439171036102,0.7219487428665161,2021-02-15,2021-02-11
2021-02-15,0.7219487428665161,0.72008306,0.71903574,0.0056669379240684,8.448763447517146e-05,52.3126858854446,0.6931111812591553,0.7305775880813599,2,0.0038211104503456115,0.044792555522243364,0.723358690738678,2021-02-16,2021-02-12
2021-02-16,0.723358690738678,0.71903574,0.7174049,0.0055596076533691,0.0001070069371036,49.58632799130992,0.6979097723960876,0.7305775880813599,3,0.0,0.03343303840023268,0.718989908695221,2021-02-17,2021-02-15
2021-02-17,0.718989908695221,0.7174049,0.71676904,0.0056017394280221,-0.0001802965344813,56.74113300073218,0.7003389596939087,0.7305775880813599,4,0.012026289584637934,0.030668285967424096,0.719398558139801,2021-02-18,2021-02-16
2021-02-18,0.719398558139801,0.71676904,0.7168252,0.0054815055120291,-0.0003414345470638,53.03340376797609,0.7003389596939087,0.7305775880813599,5,-0.0031233976197787097,0.01334035541278491,0.721870481967926,2021-02-19,2021-02-17
2021-02-19,0.721870481967926,0.7178797,0.71850747,0.0054173982812779,-0.0002825958239165,58.23147589827262,0.7016411423683167,0.7305775880813599,1,0.02076827313014467,0.03405945615005395,0.7312721014022827,2021-02-22,2021-02-18
2021-02-22,0.7312721014022827,0.71850747,0.7169681,0.0060218462590733,0.0003539167100377,67.20120657936698,0.7016411423683167,0.7312721014022827,2,0.043346586160945506,0.07574963265228313,0.7329819798469543,2021-02-23,2021-02-19
2021-02-23,0.7329819798469543,0.7169681,0.7171142,0.0059076383274736,0.0008274613699632,66.08381840018663,0.7016411423683167,0.7329819798469543,3,0.015165591889079963,0.09218834891937815,0.7338700890541077,2021-02-24,2021-02-22
2021-02-24,0.7338700890541077,0.7171142,0.7172165,0.0057815872566451,0.001119707585315,64.8845219102715,0.7016411423683167,0.7338700890541077,4,0.008393297899842403,0.08822763670312699,0.7445295453071594,2021-02-25,2021-02-23
2021-02-25,0.7445295453071594,0.7172165,0.7136205,0.0064811823180576,0.0019040319191603,81.88186532919575,0.7016411423683167,0.7445295453071594,5,0.026743684145325672,0.12122006171784441,0.7365506291389465,2021-02-26,2021-02-24
2021-02-26,0.7365506291389465,0.7439923,0.7429794,0.0067618062115928,0.0017618686477466,66.1836481646091,0.7016411423683167,0.7445295453071594,1,-0.008171009534660136,0.08923776184952181,0.7271193265914917,2021-03-01,2021-02-25
2021-03-01,0.7271193265914917,0.7429794,0.74062675,0.00719241719351,0.0009497497672841,54.01065381131127,0.7016411423683167,0.7445295453071594,2,-0.04103194619546087,0.0011002230058880643,0.7274197936058044,2021-03-02,2021-02-26
2021-03-02,0.7274197936058044,0.74062675,0.74652797,0.0070096646447286,0.000379182430353,52.81172677513684,0.7016411423683167,0.7445295453071594,3,0.006087210099527751,-0.007947017738226802,0.7292988300323486,2021-03-03,2021-03-01
2021-03-03,0.7292988300323486,0.74652797,0.7502889,0.0068583684736845,8.98013824992658e-05,57.00586939916828,0.7016411423683167,0.7445295453071594,4,0.026824739620605623,0.010507498214493937,0.7231912612915039,2021-03-04,2021-03-02
2021-03-04,0.7231912612915039,0.7502889,0.74762267,0.0069443758033549,-0.000518058873269,50.06289810711527,0.7054275274276733,0.7445295453071594,5,-0.018725640031191874,-0.0344106571161761,0.7178286910057068,2021-03-05,2021-03-03
2021-03-05,0.7178286910057068,0.7256442,0.72085613,0.0069702364607165,-0.001244945865628,46.697524110563165,0.7054275274276733,0.7445295453071594,1,-0.03978912495984579,-0.06446316695449032,0.7178596258163452,2021-03-08,2021-03-04
2021-03-08,0.7178596258163452,0.72085613,0.7232612,0.0067974647020649,-0.0016612935147902,45.49251170366925,0.7054275274276733,0.7445295453071594,2,0.023769368152198076,-0.001831767381264405,0.7132616639137268,2021-03-09,2021-03-05
2021-03-09,0.7132616639137268,0.7232612,0.72377527,0.0067817376758174,-0.0021527944383604,45.3222317623306,0.7054275274276733,0.7445295453071594,3,0.004029062680954104,-0.003884032096423542,0.7179575562477112,2021-03-10,2021-03-08
2021-03-10,0.7179575562477112,0.72377527,0.7227429,0.0067736168312641,-0.0020676159685561,48.90026110610734,0.7054275274276733,0.7445295453071594,4,-0.020682779387527755,-0.05010052288125251,0.7192174792289734,2021-03-11,2021-03-09
2021-03-11,0.7192174792289734,0.7227429,0.7198982,0.0066205327892721,-0.0018400142452706,47.93712853482828,0.7054275274276733,0.7445295453071594,5,0.00558211193960872,-0.026727682229187005,0.7227522134780884,2021-03-12,2021-03-10
2021-03-12,0.7227522134780884,0.7191951,0.716817,0.0065516914577664,-0.0013857087389265,42.710162932499394,0.7054275274276733,0.7445295453071594,1,0.024680619799534884,0.03808574072280796,0.7187315821647644,2021-03-15,2021-03-11
