ds,high,low,close
2010-03-07,519.2000122070312,501.69000244140625,501.7699890136719
2010-03-14,510.7200012207031,497.0199890136719,506.0400085449219
2010-03-21,520.3499755859375,503.7699890136719,517.4299926757812
2010-03-28,531.219970703125,517.0700073242188,520.52001953125
2010-04-04,525.4000244140625,510.80999755859375,514.1699829101562
2010-04-11,517.97998046875,502.1700134277344,502.1700134277344
2010-04-18,511.95001220703125,495.25,511.0299987792969
2010-04-25,521.1500244140625,507.2099914550781,507.7099914550781
2010-05-02,516.510009765625,507.20001220703125,509.4599914550781
2010-05-09,525.6500244140625,506.4800109863281,519.1799926757812
2010-05-16,535.469970703125,506.1199951171875,523.3200073242188
2010-05-23,542.6400146484375,519.5900268554688,529.6500244140625
2010-05-30,542.5700073242188,517.6799926757812,523.77001953125
2010-06-06,534.4199829101562,509.92999267578125,533.8599853515625
2010-06-13,537.9500122070312,523.4000244140625,525.1699829101562
2010-06-20,528.6199951171875,516.9099731445312,518.3300170898438
2010-06-27,529.3599853515625,515.22998046875,522.2899780273438
2010-07-04,537.75,521.0499877929688,526.9199829101562
2010-07-11,528.9600219726562,521.3800048828125,526.9400024414062
2010-07-18,530.6400146484375,514.77001953125,520.3300170898438
2010-07-25,526.6099853515625,508.30999755859375,509.57000732421875
2010-08-01,516.9500122070312,504.8999938964844,511.3699951171875
2010-08-08,510.67999267578125,497.82000732421875,507.5400085449219
2010-08-15,509.1600036621094,497.69000244140625,500.80999755859375
2010-08-22,501.20001220703125,489.1199951171875,492.6099853515625
2010-08-29,496.94000244140625,489.3900146484375,495.45001220703125
2010-09-05,493.5,484.6600036621094,485.70001220703125
2010-09-12,498.0,483.67999267578125,485.7300109863281
2010-09-19,496.8999938964844,482.2699890136719,496.0
2010-09-26,497.70001220703125,478.3800048828125,488.54998779296875
2010-10-03,484.8999938964844,473.1700134277344,475.3699951171875
2010-10-10,484.29998779296875,470.7699890136719,483.20001220703125
2010-10-17,481.79998779296875,465.67999267578125,468.07000732421875
2010-10-24,486.5799865722656,468.79998779296875,485.29998779296875
2010-10-31,490.70001220703125,457.6300048828125,489.20001220703125
2010-11-07,486.6499938964844,471.20001220703125,479.5
2010-11-14,480.1000061035156,467.5,480.0
2010-11-21,483.6000061035156,468.82000732421875,480.25
2010-11-28,478.8999938964844,468.6700134277344,472.4200134277344
2010-12-05,477.1099853515625,472.3299865722656,484.0
2010-12-12,476.0,464.0,475.79998779296875
2010-12-19,473.8999938964844,460.80999755859375,473.1000061035156
2010-12-26,459.9100036621094,457.760009765625,469.29998779296875
2011-01-02,459.239990234375,456.69000244140625,467.70001220703125
2011-01-09,493.70001220703125,454.6099853515625,495.1000061035156
2011-01-16,498.0,477.6700134277344,489.70001220703125
2011-01-23,485.25,478.6000061035156,484.9599914550781
2011-01-30,493.25,474.0,477.239990234375
2011-02-06,474.510009765625,468.1400146484375,479.54998779296875
2011-02-13,477.8999938964844,463.6300048828125,473.3999938964844
2011-02-20,464.29998779296875,457.82000732421875,469.70001220703125
2011-02-27,469.25,459.3599853515625,478.0
2011-03-06,466.5299987792969,461.9700012207031,473.0
2011-03-13,475.5,463.4700012207031,481.5
2011-03-20,475.760009765625,469.20001220703125,487.1000061035156
2011-03-27,471.04998779296875,467.70001220703125,479.70001220703125
2011-04-03,481.70001220703125,467.79998779296875,477.5
2011-04-10,475.20001220703125,460.2699890136719,472.6000061035156
2011-04-17,473.25,460.3299865722656,472.0
2011-04-24,473.3999938964844,460.07000732421875,469.20001220703125
2011-05-01,461.6300048828125,447.6300048828125,453.1099853515625
2011-05-08,465.20001220703125,450.9700012207031,456.489990234375
2011-05-15,467.5,454.95001220703125,466.3999938964844
2011-05-22,464.19000244140625,457.7200012207031,467.70001220703125
2011-05-29,472.5,456.80999755859375,469.5
2011-06-05,467.70001220703125,455.25,467.70001220703125
2011-06-12,466.5,451.8599853515625,466.29998779296875
2011-06-19,470.8999938964844,455.9100036621094,470.6000061035156
2011-06-26,474.20001220703125,458.29998779296875,474.1499938964844
2011-07-03,473.6499938964844,457.6700134277344,467.1499938964844
2011-07-10,462.20001220703125,451.3500061035156,462.20001220703125
2011-07-17,466.8999938964844,452.010009765625,461.75
2011-07-24,463.5,450.7099914550781,461.0
2011-07-31,459.70001220703125,447.2200012207031,456.0
2011-08-07,453.489990234375,443.1400146484375,451.82000732421875
2011-08-14,463.760009765625,447.8699951171875,463.760009765625
2011-08-21,463.2699890136719,456.3299865722656,470.1000061035156
2011-08-28,467.29998779296875,457.260009765625,466.70001220703125
2011-09-04,464.5,449.6000061035156,459.20001220703125
2011-09-11,457.1000061035156,450.55999755859375,462.6000061035156
2011-09-18,469.0,459.6000061035156,478.1000061035156
2011-09-25,508.7099914550781,470.67999267578125,490.010009765625
2011-10-02,522.5,495.4700012207031,512.5999755859375
2011-10-09,531.4000244140625,510.2300109863281,520.9000244140625
2011-10-16,508.1600036621094,489.5799865722656,504.79998779296875
2011-10-23,510.20001220703125,489.30999755859375,518.25
2011-10-30,507.20001220703125,480.0799865722656,489.70001220703125
2011-11-06,495.29998779296875,480.0400085449219,488.5
2011-11-13,500.0,484.32000732421875,501.70001220703125
2011-11-20,503.2699890136719,487.510009765625,503.2699890136719
2011-11-27,516.2899780273438,506.1300048828125,509.75
2011-12-04,513.780029296875,499.9599914550781,515.0
2011-12-11,510.6000061035156,497.8500061035156,508.04998779296875
2011-12-18,518.25,501.6000061035156,508.3500061035156
2011-12-25,524.3499755859375,509.07000732421875,518.25
2012-01-01,524.25,518.0,519.3499755859375
2012-01-08,520.0,507.70001220703125,510.1000061035156
2012-01-15,514.0999755859375,499.5,499.5
2012-01-22,503.5,490.0,490.0
2012-01-29,495.54998779296875,483.6499938964844,487.8500061035156
2012-02-05,492.20001220703125,476.5,481.1499938964844
2012-02-12,482.25,473.29998779296875,474.0
2012-02-19,490.25,475.20001220703125,483.79998779296875
2012-02-26,484.5,477.45001220703125,480.5
2012-03-04,486.0,474.5,481.0
2012-03-11,493.3999938964844,481.1000061035156,483.1499938964844
2012-03-18,487.54998779296875,479.0,482.1000061035156
2012-03-25,490.29998779296875,481.6000061035156,488.70001220703125
2012-04-01,490.29998779296875,485.1000061035156,487.6000061035156
2012-04-08,488.54998779296875,481.1000061035156,483.54998779296875
2012-04-15,489.1000061035156,481.79998779296875,481.79998779296875
2012-04-22,489.70001220703125,484.04998779296875,487.95001220703125
2012-04-29,490.1499938964844,482.6000061035156,484.04998779296875
2012-05-06,486.1000061035156,479.8999938964844,482.1000061035156
2012-05-13,491.54998779296875,482.1499938964844,486.5
2012-05-20,506.5,487.0,506.5
2012-05-27,511.45001220703125,503.25,508.8999938964844
2012-06-03,522.8499755859375,507.04998779296875,517.9000244140625
2012-06-10,518.9000244140625,500.5,502.8999938964844
2012-06-17,505.20001220703125,497.0,497.0
2012-06-24,505.0,493.8999938964844,503.5
2012-07-01,510.3500061035156,500.3999938964844,507.70001220703125
2012-07-08,500.3500061035156,494.3999938964844,495.20001220703125
2012-07-15,498.8999938964844,489.54998779296875,492.75
2012-07-22,491.0,484.5,485.75
2012-07-29,494.3500061035156,482.29998779296875,486.0
2012-08-05,485.1000061035156,479.0,483.6000061035156
2012-08-12,480.6000061035156,473.3999938964844,474.54998779296875
2012-08-19,484.6000061035156,478.25,482.6000061035156
2012-08-26,486.25,478.6000061035156,480.0
2012-09-02,481.79998779296875,479.1499938964844,480.6499938964844
2012-09-09,481.3999938964844,473.29998779296875,475.6499938964844
2012-09-16,475.79998779296875,466.79998779296875,469.8999938964844
2012-09-23,474.3999938964844,469.20001220703125,469.79998779296875
2012-09-30,475.8999938964844,468.3500061035156,470.54998779296875
2012-10-07,474.6000061035156,471.0,471.8999938964844
2012-10-14,475.75,472.0,472.70001220703125
2012-10-21,474.3999938964844,469.70001220703125,472.79998779296875
2012-10-28,483.29998779296875,473.6499938964844,479.0
2012-11-04,482.1000061035156,478.04998779296875,480.3999938964844
2012-11-11,483.29998779296875,477.20001220703125,477.8999938964844
2012-11-18,485.6000061035156,478.20001220703125,483.75
2012-11-25,484.29998779296875,475.25,476.8999938964844
2012-12-02,482.29998779296875,477.6499938964844,479.1499938964844
2012-12-09,482.25,476.04998779296875,476.70001220703125
2012-12-16,477.1000061035156,473.6000061035156,474.20001220703125
2012-12-23,477.6000061035156,472.5,474.3999938964844
2012-12-30,480.70001220703125,477.04998779296875,479.29998779296875
2013-01-06,479.20001220703125,472.29998779296875,472.54998779296875
2013-01-13,473.1000061035156,469.04998779296875,470.8999938964844
2013-01-20,476.1000061035156,470.8999938964844,471.54998779296875
2013-01-27,472.25,469.6000061035156,470.6499938964844
2013-02-03,473.79998779296875,470.3999938964844,471.5
2013-02-10,473.5,471.1000061035156,472.25
2013-02-17,472.6000061035156,470.0,470.54998779296875
2013-02-24,474.04998779296875,470.79998779296875,472.8999938964844
2013-03-03,474.6000061035156,472.0,472.3999938964844
2013-03-10,475.04998779296875,471.29998779296875,471.6000061035156
2013-03-17,472.04998779296875,470.3500061035156,471.1000061035156
2013-03-24,473.04998779296875,471.6000061035156,472.1499938964844
2013-03-31,472.8999938964844,471.5,471.75
